Age,Income,Spending Score,Education Level,Non-Linear Categorical Interaction
20,1242.5716790004572,-2.4584090802956866,Bachelor,3.6162739576246947
71,4738.135463151263,9.437507580949223,High School,1.2625899159351828
20,1638.5297112188214,-10.231550600494717,PhD,6.940190615015998
74,6047.959708078726,4.866597455964589,High School,-1.5156787662816924
69,3185.395567101686,4.022031859820483,High School,-1.5014551793187414
51,4106.010816596688,-0.22146757119696137,Bachelor,6.139560229216282
74,4454.618761389733,1.983800917832411,Bachelor,10.30959743589525
44,455.54008822508854,8.679137299997919,Bachelor,8.23732670109084
66,4101.861727719719,3.510456812695878,Master,12.153330572738355
38,2848.661262517322,-6.364510936799465,High School,-2.0492581821764855
70,5025.03359294122,-5.611027879653265,PhD,12.978424761428956
28,1981.189665567268,-9.397451357729555,High School,-0.7909942347036336
25,812.5513006023375,-4.080348182051488,PhD,8.152525836604406
53,1093.1710877299731,2.888678125380108,Master,9.400517652993083
49,1147.660002572093,8.298503713483274,High School,-6.424809431937213
46,1044.1982563522276,-12.346061455107382,High School,3.1016640502444277
72,6288.767405707846,3.224901125334239,Bachelor,8.628314068436959
62,4838.365586728492,15.651287274557385,Master,9.042408376079825
72,5622.89132401538,9.504616047900974,Bachelor,5.598679408195175
67,3442.40913657246,3.841438663412473,Master,11.43760739881243
68,4865.559096063199,9.666332173323335,Master,10.715925230117378
54,2209.9188137170163,9.229628192588446,Master,11.60692815011972
50,2406.2972511810317,2.9610266038153585,High School,-1.0961656519882275
78,4469.399014732776,0.3951986655903109,Bachelor,10.551958862173276
33,825.8774133672994,1.7589648874053454,Bachelor,4.707841095543827
62,4421.11852801449,17.006926527106828,Bachelor,7.531891372134896
55,4593.75494899784,0.4851780658657141,PhD,12.144807649913758
68,3272.063155884818,-1.1449341009261094,PhD,15.923592521372722
22,-673.059754826287,,PhD,7.226513385042958
50,1813.0544664672598,1.0951211030751296,Master,7.86344261040173
53,4765.056277577633,2.1475936769910065,High School,1.3905623747384455
64,5073.661542239541,7.8940904629415325,PhD,12.04966855441216
48,2371.371386482377,2.964291512049577,Bachelor,4.351336428496618
22,553.1226728656271,-6.284192848073104,Master,7.359991592208303
43,2247.572455597446,1.5505900587656791,High School,-0.47114683558034814
73,4209.792833761247,8.59616105912427,Master,9.543238808163151
36,467.68703569758225,-4.219012900006085,High School,1.9689895896270615
44,2743.8064049850154,-3.2369204958239277,Master,10.576100012301117
36,1818.9946778290469,-9.895500771028107,PhD,8.190399858488856
60,1419.2097966237693,7.10543298854925,PhD,14.813301942105719
66,4056.095590422044,8.030393370336226,Bachelor,8.028213700878371
70,5210.442973870248,4.814404354061103,Bachelor,12.072317255355514
74,4869.552486067944,3.9390970636067415,High School,-0.7872539584264573
21,-1433.6818324328306,,Bachelor,3.288645177481155
39,697.4267902996536,-4.01815799648495,PhD,6.921688910467463
62,3699.5772567826198,13.055708826057732,PhD,11.398796119543894
65,4202.468958874466,2.133230810738973,Bachelor,11.306231704337236
62,2319.226893297364,7.376498885019146,PhD,12.44666272009784
37,1622.9083429986783,-4.9999360663878125,High School,-3.080235203045232
73,5909.063402217499,-3.6558069781213343,Bachelor,9.546215891491034
32,1622.7691449561253,-23.06865000947196,High School,0.09207324992428337
49,2924.042719027957,3.3490164884685996,PhD,11.233116714533512
61,3322.067326524844,-0.2805141793226804,PhD,12.678561909676612
20,142.68532226378426,-6.960437212556185,PhD,5.5195164384424436
37,1692.9331891828324,-9.773517179370774,High School,2.149712760711606
21,-935.6987725266138,,Master,6.557319569824387
69,4093.7013983117604,18.479183407301754,Bachelor,5.761835791003552
54,3951.6635184141214,15.863218412592591,Bachelor,4.26291188753008
48,1493.2347542915636,-5.094284096785184,Master,11.990907578354335
25,-1829.6341833586152,,Master,4.3258776512700035
60,3044.8326453318878,10.243756242059131,Bachelor,3.8324318828795505
48,1283.596931504083,9.431107402101025,Master,8.785744238156502
73,5054.229152183659,2.901534150887211,PhD,15.527486381584449
59,3099.5066175723905,10.117165451687676,High School,2.810469896184493
49,1698.6423649040876,2.3489387017001193,High School,-0.6957185761864461
60,2595.7976250783186,3.213470253438846,High School,4.153540751247228
37,2916.484933659597,-0.2402256276212995,PhD,10.267448649702065
50,1603.0769553007253,-6.970450314778281,PhD,11.79898469627952
78,8145.982892421807,-6.115658022478665,PhD,20.866118571719614
37,-1162.0265637926586,,High School,-0.03213249860266698
68,4571.861533843648,8.745956387778865,PhD,15.30535036380926
20,1581.7730386007381,-4.983376582563423,PhD,9.640104308064716
43,2696.0098059549446,-1.1704162520858064,High School,1.1205400766829978
23,-1717.6103843802152,,High School,-0.25743357955185053
59,3648.774228064075,-1.2203490659282759,Bachelor,6.130712986733418
74,7524.053441969211,4.214811313037271,High School,-3.2140113395033683
60,1346.8011229763956,4.329146419938317,High School,3.247942602074074
21,1123.4963333395663,-2.9742573993571053,Master,7.563856482298634
29,-288.18255880022025,,PhD,9.00853047445894
27,162.60574140447,-14.68760873973753,PhD,11.422721470477953
69,5745.3361671128305,22.31007174701089,Master,9.620459754122841
49,2653.893999056376,-4.555253121363574,Bachelor,6.990906034927567
36,598.1078292092631,-6.767420427746987,High School,-0.047189317036917956
35,1444.013323117923,-8.38183087694058,High School,0.514027864514057
66,4134.361602932872,14.609677510755617,PhD,14.495813087415568
34,3645.702782661027,-10.942963590318893,PhD,11.400814938026684
43,1226.5975256708675,3.794848773240321,PhD,8.698072698659246
43,-101.04657413247446,,High School,0.48275881685950156
50,2919.489352521627,-7.569728114825443,Bachelor,7.794317920002479
44,-133.78011428007403,,PhD,9.417651740212852
36,618.1875478692648,-11.738256788652716,Bachelor,5.03288271832192
76,5521.394524354223,6.333842015523673,Bachelor,6.773872288543348
66,4055.9726731560067,7.909570567426654,Bachelor,10.768190304091148
66,3359.785752867713,3.3444514215722174,High School,-0.5382837591915156
66,4582.213207796846,11.37958457133044,Master,7.52093877755159
47,3239.8402051555595,1.9244508182670717,Bachelor,8.878355863132832
27,638.7934413179314,-0.5104283286774809,Master,8.326447716152133
77,9246.307996239148,0.5938779394383578,High School,-0.28574744057597784
79,4559.634250089335,5.851164451924846,Master,14.088701477643871
69,2825.6979245900247,7.316364993689733,PhD,14.521415225812653
22,-263.64257771127666,,Bachelor,5.090890824533765
79,4920.737433164807,-2.7963020669342633,Master,15.832242153391693
30,1184.771208183979,-10.40639882285539,PhD,11.701269053160903
73,4776.925822799098,3.3751928654725716,Bachelor,11.397649619534809
22,508.65549257334334,0.2590014204975293,High School,-1.2856807219071933
67,3475.42200546946,10.74547847853792,PhD,13.930235697312622
26,2919.445811864986,-1.27867533931534,Master,8.211149105243932
37,911.3230230013216,-7.301488308068894,Master,6.879231350701566
77,6832.759929546151,7.894399135875851,Master,11.151534886103155
36,1301.6262705687925,-4.21707612296958,PhD,11.486880503221677
63,3813.4659303199624,11.968019916939154,High School,-0.632686033127637
69,5002.261533773367,6.399321291824716,PhD,13.030293729635726
54,5723.807204469376,-3.1263992360335884,Bachelor,8.228607384762626
30,1915.9281249706944,-3.0262656885917183,PhD,14.42889274324838
76,6799.286537821296,-1.7930198431045423,Master,10.788527934561044
28,849.4327094977511,-17.479657072428235,PhD,7.189998606435595
79,6915.033162397394,-1.178872389334464,Bachelor,10.43879387178057
69,5220.720391570474,8.51573105903982,High School,-1.14407957147884
46,1578.0142648146316,-7.878259199579236,Bachelor,7.928706383635208
41,44.723508420759345,-0.8432312062460618,PhD,8.916380875858827
25,738.4989607075548,-3.3047197475194303,PhD,8.663972747457516
62,3393.980655061105,5.623704196148797,Master,11.12958964880943
60,1042.4039981689452,10.510428613347992,Master,12.51154431001268
36,1542.7795116078382,-9.510623411764186,High School,-1.5128418155112533
42,2338.525252813994,0.9597325497674198,Master,9.348012122059865
42,1423.1702629587887,-6.936105741519431,Master,7.379760700640067
43,1557.8759022809534,-4.918571195572462,PhD,11.327297206989455
66,5025.899819917846,14.100159949362213,High School,1.490609565692761
34,-302.5464632811843,,Master,7.898756421427998
55,4064.794611500577,10.379310960710157,PhD,14.720450802236972
74,5209.665385252336,2.326638032262016,PhD,16.949080283437794
61,5415.870357384143,4.034465837456962,Bachelor,9.764498964389842
79,6200.640505370605,0.7394929837188765,Bachelor,10.035848089436806
44,1815.3880100636877,-3.4384353974866984,PhD,9.658223569016352
66,4410.279184237565,12.20914326544695,Bachelor,7.4568008501947025
67,4427.491389942793,12.698894737787356,High School,0.3339148877235835
39,1029.1886111563865,-11.45972700039078,Bachelor,6.764475357769387
44,1138.9000199554812,1.8963950234901636,Master,6.302883666664025
39,2624.145898361155,-6.856050985791864,High School,0.6858602528278056
78,5580.5510448567675,9.698099785121844,Master,9.820891700689172
50,4152.38889388096,-2.5616153562405506,Master,8.731112189983607
26,967.0195328941547,-3.282875128635488,High School,2.887399021273635
65,2860.6666261677733,11.639483402267132,High School,-0.36487449297139335
69,4764.084105520129,-1.218372747473163,PhD,14.794504004973714
63,3974.7128864453575,-1.169192648723861,Master,9.773839274456433
25,868.4685825512917,-3.5649831220339516,Bachelor,2.874129173054783
21,-1309.504100367045,,Bachelor,6.290801622960416
67,5594.6704731765485,2.6988021639592734,Bachelor,12.422343021525265
74,5748.426582289883,8.703459736044648,High School,2.4514286900758866
39,1029.3462090084577,-12.893763330346825,Master,6.630348775361167
46,2646.2370093109257,-3.076191942561541,Master,9.610250176881111
38,2316.8939937769774,-10.476422651647436,Master,12.397159847001621
55,5053.96484526767,6.487647763251935,Bachelor,9.061227627159305
34,2202.682865271307,-0.9581834602690424,Master,10.892742692015629
46,3468.3823389401323,9.988884505427967,Bachelor,5.434848500697881
20,1687.0912732571937,2.0419481841786147,Bachelor,5.889749782137312
21,1278.8254338506722,-1.8388541257830335,Master,7.686141435270824
33,-469.62640117376577,,Bachelor,6.040761947161197
52,2114.044950343706,1.3744159945282681,PhD,13.317511720515284
39,1469.1068225291954,-14.138041088029878,High School,0.4190099995499328
20,2093.2388305176305,1.4288831985589798,High School,1.1585660091477425
62,4479.892741016154,18.285903513604488,Master,10.179638527004341
41,2796.6404826561247,-6.339405890701359,PhD,13.408535419237326
50,2842.451200549206,5.78501861020222,PhD,13.624249019484557
28,1436.923961592223,-4.8579596702705565,Bachelor,3.842009471258056
39,1295.545607942248,0.7194579022512553,Bachelor,8.58618918120675
69,5043.648270272689,6.735851704140498,PhD,13.344477843002657
65,4687.281266620806,9.479900680960938,High School,-0.3528223231862772
60,3841.7023738646944,10.865445669374536,Master,12.891575943821353
41,716.6819701427901,-9.011190224010239,PhD,11.282737458114887
23,-1025.9700421127427,,High School,-2.306123712501175
46,2179.218047925543,-0.7956739452884213,PhD,11.306860474618825
34,608.7896270844576,-4.246806655582207,Master,6.135206582491207
32,814.535607938162,10.512922556155058,Bachelor,8.008236521799756
73,5724.849797654533,7.8047478839535085,Master,15.17353261740203
75,4840.8462612789435,-0.3769236181913507,PhD,13.65061800286482
32,789.488822438775,-5.370747735158283,High School,5.078841303152596
66,4269.495556246106,4.387197875681124,PhD,12.58710528149258
37,1337.0217816238192,-13.793746616377241,PhD,10.757257957463128
43,3026.571432407857,-6.400266426646912,Bachelor,6.4798476569084125
48,1864.3127815644339,3.65516258120636,Master,9.369891868687686
78,5789.109830972799,2.713973985445733,Master,12.319272039986714
63,3379.138012041708,6.269334177545506,PhD,11.717624944887998
57,3471.537252096304,13.445174798379902,Bachelor,7.99101612960822
22,551.620825741786,-5.289591597165783,High School,1.204585494602355
22,497.9349823910822,-5.9941405242782455,High School,4.392542674956925
63,3840.804472381684,5.954062178855683,Master,11.623126652224622
24,912.2137504196794,-8.741351773795621,Master,7.520856104892305
54,3065.0290907855824,5.100254360111107,Bachelor,4.5627413619384125
58,3856.4347085148365,10.319192876082965,Bachelor,7.687863341381266
33,1586.0054707975291,-4.6119701035301,Bachelor,4.837739027213938
62,2940.597184774671,7.613417187211239,Master,13.736566054037805
74,6896.264742555194,6.8858532838513105,High School,-1.2187761126201535
67,3916.0849804470727,14.095486193465355,Bachelor,8.347838166001127
78,6468.203781759826,3.052018902380266,Bachelor,11.866962425281056
24,-632.5637058653826,,High School,3.2926830096682256
36,1125.983510939809,-7.888542997027215,PhD,9.827396824007966
44,2137.0996808765863,-11.124038998614537,High School,0.9565974433443633
54,2314.4725005022237,2.3150166353437607,Master,8.96456611594518
79,5777.619417157658,0.710180773731051,High School,-1.4644201780561097
36,2114.437420825053,-2.220607875253216,High School,0.3116116135281849
65,3385.9360247749037,2.9129857066425098,Master,10.157870559736232
53,3092.037261495172,3.004127610096444,PhD,8.039585110286144
71,2090.47558860689,4.253280302033353,High School,0.7040064251102224
74,4292.321186035571,8.14758105183672,High School,-1.3827240245166357
60,2964.3117461651823,8.75554561270618,Master,11.542325362134399
43,2509.688775376577,-6.5150318544029755,High School,0.7851617839796075
59,4256.919865113783,7.1184185694075355,PhD,11.795190401600598
43,1293.2620677331774,-4.0563463605759065,High School,0.5127165676254695
77,7413.047628728558,-1.5928138927478053,PhD,16.026718164238957
73,6751.9466940713355,0.7451614316960726,High School,-1.478659109951449
65,3438.514529168314,10.355706177274623,PhD,11.662233526289587
75,4603.776673044097,3.0327235698485566,High School,-1.0086463242467236
20,349.64009024546186,-12.289558591125841,Bachelor,4.734911989706583
73,5003.1117231043745,17.62537308866162,High School,-0.5837512794816095
33,1341.4460784501764,-4.09868648781571,Bachelor,6.119929465455773
68,5086.3028293070465,1.3732034434078288,Bachelor,11.389052726419962
65,5075.293957886291,9.351981746424048,High School,-2.946660078789052
52,3385.448855880954,6.125762047064772,PhD,11.513900727023032
64,5898.707616015873,5.899687944816099,High School,1.3282380302474244
60,4383.571942696535,0.9732082502622346,PhD,14.388184003594278
71,4895.889614834837,10.777548324617086,PhD,16.264092077671386
26,2820.502138012192,-10.846876712842272,High School,3.0822498295647676
43,3327.759495447038,-2.7276139978408454,PhD,13.621216046986476
25,916.5440871229525,0.4235504982846985,Bachelor,4.375013268272096
32,573.5859894613689,-4.868209344992388,Master,9.251303525866257
63,3472.3194669214454,3.702865752008602,Bachelor,6.0856955028495845
43,1790.6453377014554,5.2832279242267495,Master,10.787284004711596
77,4676.006256276493,3.24952507233888,High School,0.2840119466876956
37,2300.4203881763724,-4.525191736726418,Bachelor,5.842928163246087
21,-68.23223755777269,,Master,6.8487212926043215
22,90.62971681578767,-0.3398673639536467,Master,7.033552676061867
56,4106.719768723007,7.5982197292212605,PhD,16.444035611145672
64,3670.349199849274,13.580683647115004,Bachelor,7.967997140365387
33,1452.260076061902,-6.952709815841776,Master,7.115577378492857
67,2927.591759246535,7.651261559426844,Bachelor,4.762296022794807
33,1628.9558951557756,-8.43755222613155,High School,2.2617291124055328
54,3504.0393772873495,-3.603659617861579,Master,11.260978242727706
62,3489.9703721453434,0.7026750954702097,Bachelor,9.153730511755626
69,5400.733226101598,14.819497730897318,High School,2.6820229061495056
79,8246.613251694454,-4.87263923123811,Bachelor,8.521731864813528
54,2511.187706137294,0.8414024229764969,Master,9.281541712535525
26,2299.48352753205,-5.589824470660278,PhD,10.27067264282932
27,79.22019010727593,-3.5118134652997357,PhD,8.836426338722017
63,3644.9655853854674,8.272828555317984,Master,10.947125365548604
71,5795.056398111769,3.7974041510538017,High School,-1.5131735334929182
58,4419.972994640933,-1.0125318330521376,High School,-1.2637177866223641
64,3610.6433344437946,6.776313584857722,Bachelor,9.804663553804362
38,1647.0468706755391,-3.8310818043784667,Bachelor,6.030026168406966
40,2032.5844784377607,1.2640744095357341,Master,9.486854110711935
32,1748.7018320494658,-2.16463237266864,PhD,7.38826856843983
78,5142.395626276297,3.5351029832919023,Master,15.048933930972858
69,4958.438969894452,15.888974929728766,Bachelor,8.349496880423034
64,5535.629228464475,4.902756573200399,Master,11.555433443710715
35,2878.1929936540855,-13.732902048059389,Master,9.390056437716336
37,526.1415209869004,-5.559604663245521,Bachelor,4.409431049707153
77,6200.389414847908,-3.44773816342033,Bachelor,7.985030802412495
25,1227.7221229198256,-4.289578733612152,Master,7.622132304549494
65,2491.5795137717164,11.498367753795657,Master,10.616435668372121
37,454.23360363966265,-5.779566831440352,Bachelor,7.035192306221645
27,-739.859645469634,,Bachelor,3.3217594419554644
79,5470.906100558343,2.433185678156908,PhD,18.041452766834073
28,780.5531980958148,-7.680362302047993,PhD,11.417229796459429
77,5880.165611024168,-4.935188620128052,PhD,14.360724613563574
57,2132.746140155981,10.510160602721623,High School,2.577143840920318
29,2926.23014293118,-6.010565613919071,Bachelor,5.52711794426934
32,1708.0674196089021,-8.230716611352392,Master,7.290666850488828
57,2786.921275812752,5.317351072120671,PhD,12.264900056397051
65,3977.9088832434313,11.071862589240382,Bachelor,7.124026254624651
44,2127.958347704288,-3.1804462565067046,Bachelor,6.341850076744296
32,426.43268038961094,-6.686367517284804,PhD,12.495405608737478
20,-189.51828437157587,,Bachelor,6.055681992046489
48,1052.3977697513158,0.9837065573243226,PhD,13.238528902560134
49,1150.7529051888891,0.999844941077924,PhD,13.406104999642105
46,126.88926970164198,-10.231249943811942,PhD,8.770805687635184
41,615.5997764683366,-12.658167714398083,PhD,13.178019946744664
63,3357.3936485897043,6.321268031901838,High School,1.3981731824898849
32,384.80711519627937,-9.385320628917736,Bachelor,4.918989165905196
37,1475.6077860077457,-11.587632836528147,Bachelor,7.690615478710287
62,3282.4666673857137,7.2044869899747095,Master,10.974976029287818
53,2897.3131048312803,9.914948699685574,Bachelor,5.464934544458593
55,2132.085460589094,6.794663064091551,PhD,13.017214483667246
36,-508.77932903217356,,High School,3.615213220267524
36,3376.351871271181,-9.148690129408925,Bachelor,7.150156380936489
76,4440.922793214249,-1.6737214702277239,Master,11.75127669863715
24,2650.078346079977,-2.9888883374603132,Master,6.133617245920827
76,7395.350559906441,-0.6313151927351646,PhD,15.128926743653766
24,741.3615468114019,-2.394503470004418,High School,-1.7770161337513912
66,5880.705075323574,14.364348042895521,High School,-0.5480130510237246
71,3351.705903788059,4.478109152950107,PhD,12.082214767371086
55,2818.9159868809256,4.3933237022174465,Bachelor,7.508006801206043
24,1054.026526112679,-0.6435536339650003,Bachelor,-0.08216807101860368
46,2036.0980952749574,-8.424280010827603,PhD,12.432753070535892
45,1435.8371127747369,-11.517545232941872,Master,9.310431210714885
50,1117.8649875072808,3.971140251092492,Master,8.492640295409851
32,2215.7339500280787,-9.874151558171574,PhD,8.884813067471779
48,1171.057371629543,-0.9752139338093236,PhD,11.622075450537595
26,1097.3656839957189,-2.4468053637710394,Master,5.394214667989965
72,5621.889078987403,5.941508192547137,High School,0.04289319283156636
56,4000.1913405976097,3.640868181568274,PhD,14.621210205878306
36,514.4234723300071,-6.923518271464699,PhD,9.948246810738373
68,4615.493793105887,10.562192464861692,Master,11.478565400312087
53,4189.676017140067,-3.376604302068209,Master,12.833223068040226
38,-51.856628808517826,,Master,7.533451267891551
22,905.8771837084378,-0.7076867602181518,PhD,8.045295720465049
43,834.7570999663754,-2.7140516640213614,Bachelor,6.262424449503231
44,2841.6676543836684,-4.5070810518462645,PhD,12.084329822404122
60,3994.5620916382136,5.999243682169269,Bachelor,5.140854204584351
56,1771.53989392718,5.547280676679108,Master,8.862146687783557
76,5692.272775991052,-3.235917077190841,Bachelor,9.411955328888245
72,4584.194500372403,3.154449200151161,Master,10.645482573597015
38,730.7542165668732,-8.52523072466325,PhD,9.939778124363478
56,4618.763570932337,14.604970108044153,Bachelor,6.865762676760096
23,-211.92309962014713,,PhD,11.430167034681268
52,1841.2291369399481,3.773611583869807,High School,1.6865406851115488
62,3094.5031227595205,1.7439209904222182,Bachelor,8.113326605971224
73,4342.171077394818,-1.9453673886044918,High School,-2.290632249925672
31,1734.030877970528,-8.786075263631433,High School,0.25329839572267776
47,2776.705727439108,-2.886713944610057,PhD,7.900306175749659
76,3980.027924384037,-5.394169919394754,High School,1.748017356400189
46,3335.523371768192,-0.2966639857555158,Master,10.69628270143784
38,1793.0671360123886,-11.739342142308578,High School,0.06544250097564691
38,3431.440172404529,-3.750548850364781,Master,6.982809125589515
57,5287.124093922845,16.646853357345606,Bachelor,6.553161312159106
68,6188.920020472258,4.755313283900453,PhD,14.958579246295015
55,1766.3774394593793,2.279556933348564,PhD,13.348637580698105
38,1543.4588925208334,-3.9309308441084863,PhD,7.166871960598091
61,2531.269763330536,7.425905730780595,PhD,16.360225547208437
21,475.3394482053546,-3.1903032010448027,Master,6.994164074804893
60,3835.512703372224,4.944643189933965,Bachelor,4.8658580793629636
33,2017.4404579351458,-2.8158030496161555,Master,8.815794747042029
33,1955.154409326538,-10.831474519988857,Master,9.576891142949314
69,3912.1019783575634,4.939664780574882,PhD,17.014262946747706
64,3405.4215022444478,15.92224420428586,PhD,12.946502489855577
60,2719.834329492755,2.9084430492004696,PhD,11.136622632054388
49,1641.308001563772,-1.3350213263392248,High School,-1.0840459005376173
25,-174.21280754889278,,Bachelor,5.123573457989882
28,305.7336020708856,-9.969146851017188,Bachelor,2.5616304480536924
33,1889.225075662431,-8.126350151858563,Bachelor,5.123384443134255
57,3699.9248558545437,5.924795985315342,Bachelor,5.277377469513601
47,1275.5615750840773,-5.260180065901536,Master,10.631918563165055
44,3204.2167670802382,0.12159326286350991,Master,9.057698805195447
38,314.99677432921044,-5.062140394413712,PhD,7.12810457486934
62,3611.6637343676584,10.649108873714862,High School,0.2527244076689878
51,2772.371774781288,-0.11933834556799017,Bachelor,6.998471394640786
69,4520.779872110127,7.829514045968912,Bachelor,6.502034141798001
45,1257.8698294364235,1.9923659703885135,Bachelor,6.819264083769135
65,3786.1883192880073,8.04007120679978,Master,12.386270570059642
66,5698.803864345756,6.561874163237716,Bachelor,8.356676512374749
24,-955.8651580558444,,High School,-1.3716944018150183
43,2136.5102297307226,-4.180874827440693,High School,-1.55187532781649
24,1483.691708155668,-7.785369567061862,Master,3.9688437622979804
25,-172.4399492392854,,Bachelor,7.253796144266284
74,5697.714570982814,7.530420403032808,Master,12.294555176020062
57,3511.624199410613,0.6952989865108989,Bachelor,7.283820670800135
50,1109.4303417279373,7.811035006214194,High School,2.7176404011778734
67,4703.438066559601,9.016943448430515,PhD,17.9217361858868
65,4272.760835548539,10.075966699957737,Master,11.482897663838303
42,-257.7997270240687,,High School,1.8365073913115117
71,5062.923682743126,-7.855699956029995,High School,1.0404199632885884
21,817.9758501786471,-8.449861097528043,Bachelor,9.562215200846133
26,608.3542338598913,-10.88801004367781,High School,3.045447967175526
55,2614.3466831592773,10.503916923407452,Bachelor,11.612577991753302
41,578.4444581860971,-10.77773040365738,Bachelor,7.601670174798401
33,-54.381400268005564,,Master,3.066824833755774
76,4438.212594667796,4.920534586753757,PhD,18.23212912510767
63,4134.087150538772,9.097406951670447,PhD,9.968442448628073
26,547.8958279694538,-11.750463655331181,High School,1.4138950810516435
52,3051.073739469111,0.023670867740448465,PhD,15.172890503338994
63,3632.0421520605337,13.29385081605345,Bachelor,7.272837493278639
26,876.8418513147142,-8.818874446619906,Bachelor,3.412613941176731
51,4291.329349139829,-0.10223765170568422,PhD,9.68493076592852
49,2195.520627067689,-0.003562338814625088,Bachelor,4.519674732475652
68,4954.613696028011,-0.002266786288445566,Master,9.17312302683579
32,1078.9364645724586,-13.487182104514421,Master,8.553609856688613
72,3679.3738086655085,4.327146095760656,High School,-0.2617655156711816
53,2213.3858318369766,-0.9799952496119504,Master,9.337602218159727
42,1090.5351739492226,3.523367636599477,Bachelor,7.50067743822964
63,4512.653304631479,8.934503729815802,Master,12.237869838339266
20,-20.150811590597357,,High School,1.227839871886363
62,3697.6236276092304,9.952416916942017,PhD,15.541782626183707
58,4524.062323520699,4.010273799215705,PhD,13.340602419046496
53,3034.4516138357044,19.27985681914908,Bachelor,5.422255159945486
30,-42.95972841909122,,High School,-2.754678118220626
55,2523.2200729245847,10.278816154730162,PhD,12.158804354470005
72,4933.653637841994,6.462342123130394,Bachelor,7.667135299195961
72,5978.147992995825,9.212887194503402,Bachelor,11.91195931291779
42,922.8827196429003,-7.259673006230532,Master,8.998681324052683
46,2391.546928824413,-10.13823433418247,High School,-2.253002933624408
49,3993.4468684523727,5.377684829702698,High School,-0.23145571770959697
48,-108.83984763687977,,High School,2.222648159037749
68,3632.0061245157262,11.438730911423878,Master,9.546942271596132
49,1410.5287512958553,-7.866365102092516,PhD,14.344064272160232
45,1638.1937229838259,-5.3334710603689945,Bachelor,12.127795926035322
68,4091.8521734664037,6.401201094687392,PhD,11.717211143016211
64,3493.325097514933,5.436047687772079,High School,-1.844069967218723
34,1286.2598362214785,-5.926531894536081,High School,-0.1107388176396664
46,-327.7820937215315,,Master,7.413727709691411
45,1634.4483119185888,-6.395618226645463,Bachelor,3.784131819282501
28,1247.19843345922,-7.906863680982081,High School,0.8696577629175312
20,-337.1606297163903,,Bachelor,7.313439017949438
39,1457.6554434622813,2.0403947482221705,Master,9.05134275892045
49,3604.8429396848783,-1.6346915919685545,Bachelor,11.351443080284898
63,3462.413835823309,4.549895132019949,Master,10.262629745468471
37,147.16151319937944,-10.876003031906667,PhD,13.158510015667005
60,2292.494788771856,7.813098920248801,High School,-0.622822496609623
64,3226.509648634752,9.702819311734572,Bachelor,5.197076151098388
61,4318.695896280338,6.722761413968364,Master,11.43978071866271
37,1270.5117568045425,-6.663362107689072,PhD,9.06113957788762
79,5551.311809582324,-3.2245881379875923,PhD,17.212315959141034
63,4365.486494518755,8.488422845312861,Bachelor,9.841769484123834
48,497.76949074346635,12.15084361688266,High School,1.436604136310322
26,822.2405143858578,-6.928638616626952,Master,11.066443583272832
64,3764.077764550123,4.9984124350679044,Master,13.242699425184012
67,5157.580196444794,6.894496903192663,Master,10.11390862945357
20,2002.7335583934605,-8.623521043333906,PhD,9.53273387053106
74,4395.540958440631,11.10804361550053,Bachelor,8.983586861741145
32,2194.042463214117,-6.572308028398223,PhD,10.1411382004392
46,3672.5451531128338,2.5210038322300248,PhD,11.183688167419696
23,-847.1848175220086,,PhD,10.269502154699552
28,874.1667734263211,-10.766846149738697,Master,4.432541929990046
33,432.07201148452543,3.454662237656887,PhD,10.85787766117602
46,3371.953855381973,6.451321799867758,PhD,8.403689800748198
61,2084.1840462788286,5.767043620535066,High School,-2.4277024076847047
51,2515.6750459416717,2.6047828563084066,Bachelor,9.558025895944828
54,2628.0086511815266,11.069416327023873,Master,10.118365653908429
73,4267.136422357837,2.673013735646108,PhD,12.202515976983083
43,2857.307604734834,-4.893045872289916,Bachelor,8.963289159648522
32,1092.5696552710249,-10.955305300478184,Bachelor,8.824833971274446
59,4850.1709821537315,13.870156704904618,High School,0.011996406280587422
60,3612.6615746811635,8.07576614957639,PhD,16.23649561193492
55,3233.1665014842565,13.895304823464127,Bachelor,8.612384960852928
39,1643.7138414478968,-8.225366666378996,Master,12.415653964098158
26,1845.6527460744398,-11.919236530584598,Bachelor,4.6942793658339825
76,5339.5173105567665,2.7141113099488132,High School,-0.48609977193625087
67,5521.642720660104,8.294317287828909,PhD,13.884928782439047
77,3862.449399492187,0.8992293872654813,Master,12.138267604887977
28,3101.206729419069,-15.885969949449867,Master,6.339534880398859
68,2694.9487257069204,9.17639068334222,Bachelor,9.44194838639543
55,3599.821462175132,7.300782472135353,Master,7.974548410578579
37,511.94530596298364,0.21487740868549388,High School,-0.14164230807960929
41,1551.4085884120075,0.2375998424955892,High School,-0.41810776293128216
78,6008.229274280013,2.1873551147139887,High School,2.46367389520228
29,469.50137071937354,-3.3679450918723717,Bachelor,7.047576433812032
53,3169.1625834801607,-1.8112478974405928,Master,9.250369876201187
71,5525.25954987406,2.1058272071532276,Master,12.493960194468993
35,696.7870989484628,2.292477765853179,Master,9.381926092035684
37,4935.549160540024,-13.542108960994808,High School,-3.0914464832627773
28,1591.1523322197581,-11.135640862580193,Bachelor,7.189744697521846
23,1092.0306888033197,-4.068277841931378,High School,0.8770860040787275
